Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,Toronto,Ottawa,Bruce,Difference,Holiday & Weekends
2016,7,17,15,25.1,9.6,37,19,6267,1031,65,18,0
2016,7,17,16,23.9,9.3,39,20,6191,1081,62,-24,0
2016,7,17,17,23.6,9.4,40,18,6094,1080,59,-16,0
2016,7,17,18,23.2,10.8,45,16,5968,1048,62,-46,0
2016,7,17,19,22.6,14.1,58,17,5952,1026,54,30,0
2016,7,17,20,22.7,15.7,64,13,6085,1016,59,24,0
2016,7,17,21,22.8,15,61,11,5936,931,59,56,0
2016,7,17,22,22.7,14.7,60,13,5593,815,52,26,0
2016,7,17,23,23.3,15.5,61,17,5216,781,46,44,0
2016,7,18,0,23.4,17.5,69,23,4957,689,45,52,0
2016,7,18,1,23.4,18.4,73,21,4852,651,45,44,0
2016,7,18,2,23.9,19.1,74,17,4822,610,45,80,0
2016,7,18,3,24.4,19.3,73,19,4876,606,42,44,0
2016,7,18,4,24.3,19.7,75,19,5085,630,51,127,0
2016,7,18,5,24,19.8,77,13,5574,740,52,175,0
2016,7,18,6,24.6,20,75,17,6416,809,67,32,0
2016,7,18,7,26.2,20.4,70,23,7148,899,67,-121,0
2016,7,18,8,27.6,19,59,35,7596,981,72,-181,0
2016,7,18,9,28.1,16.9,50,37,8005,1014,75,-157,0
2016,7,18,10,29,16.4,46,28,8267,1059,64,-75,0
2016,7,18,11,29.6,14.8,40,29,8352,1118,79,-162,0
2016,7,18,12,29.5,13.1,36,36,8392,1106,103,-117,0
2016,7,18,13,29.4,14.3,39,30,8406,1118,103,-89,0
2016,7,18,14,29.2,12,34,41,8433,1099,101,-98,0
2016,7,18,15,29.2,12.9,36,44,8451,1130,105,-44,0
2016,7,18,16,27.8,10.8,34,48,8371,1206,103,7,0
2016,7,18,17,26.8,9.9,34,39,8120,1174,103,8,0
2016,7,18,18,25.5,8.3,33,33,7808,1124,102,-17,0
2016,7,18,19,24.6,10.7,41,34,7431,1063,107,-122,0
2016,7,18,20,22.8,8.3,39,34,7201,1008,107,-137,0
2016,7,18,21,21.6,8,41,23,6677,890,108,-9,0
2016,7,18,22,20.5,8,44,25,6008,747,106,38,0
2016,7,18,23,19.4,8.5,49,19,5403,705,100,-10,0
2016,7,19,0,18.8,7.4,47,20,5033,604,102,-30,0
2016,7,19,1,17.7,7.3,50,16,4758,560,100,-68,0
2016,7,19,2,16.7,7.2,53,13,4626,546,98,-1,0
2016,7,19,3,16.4,7.7,56,3,4583,548,108,-49,0
2016,7,19,4,15.7,7.8,59,3,4712,571,100,-13,0
2016,7,19,5,13.7,7.7,67,5,5078,656,105,-34,0
2016,7,19,6,16.6,8.6,59,14,5719,705,106,-93,0
2016,7,19,7,19.2,8.4,49,17,6172,776,110,-74,0
2016,7,19,8,20.8,9.5,48,22,6537,811,113,-103,0
2016,7,19,9,22.7,9,41,21,6846,826,112,-8,0
2016,7,19,10,23.8,7.6,35,22,7091,865,105,49,0
2016,7,19,11,24.2,6.7,32,27,7155,859,105,-58,0
2016,7,19,12,23.6,9,39,15,7218,872,109,-74,0
2016,7,19,13,24.1,9.1,38,21,7267,873,113,-32,0
2016,7,19,14,23.9,7.7,35,17,7280,861,107,-5,0
2016,7,19,15,24.6,8.3,35,9,7392,873,106,35,0
2016,7,19,16,24.6,8.8,36,13,7419,914,116,78,0
2016,7,19,17,24.3,8.5,36,12,7338,897,116,39,0
2016,7,19,18,23.9,8.5,37,21,7124,887,114,-56,0
2016,7,19,19,22.4,7.9,39,21,6811,849,113,-81,0
2016,7,19,20,20.9,6.6,39,26,6681,824,114,-64,0
2016,7,19,21,19.8,6.7,42,17,6231,730,112,-14,0
2016,7,19,22,19,8.8,51,14,5621,689,108,-76,0
2016,7,19,23,17.9,8.8,55,9,5090,614,104,-15,0
2016,7,20,0,16.3,9.1,62,3,4712,557,101,-32,0
2016,7,20,1,16.4,9.2,62,12,4534,530,100,-2,0
2016,7,20,2,16,8.8,62,7,4421,518,99,-26,0
2016,7,20,3,15.4,8.9,65,7,4406,523,102,-19,0
2016,7,20,4,15.6,9.6,67,14,4525,552,104,25,0
2016,7,20,5,14.7,9.6,71,13,4921,655,108,-41,0
2016,7,20,6,15.9,10.1,68,4,5528,690,108,-112,0
2016,7,20,7,17.5,10.7,64,7,5979,742,103,-110,0
2016,7,20,8,19.8,11.4,58,8,6330,789,108,-58,0
2016,7,20,9,21.4,11.6,53,4,6680,822,108,-10,0
2016,7,20,10,23.1,10.7,45,9,6930,848,107,-39,0
2016,7,20,11,24.3,10,40,5,7021,848,109,9,0
2016,7,20,12,25.4,7.3,31,12,7224,844,78,183,0
2016,7,20,13,26.8,7,28,14,7369,871,115,439,0
2016,7,20,14,26.8,11.5,38,15,7526,889,116,191,0
2016,7,20,15,27.4,10.4,34,13,7714,949,120,182,0
2016,7,20,16,27.4,9.5,32,18,7827,996,125,143,0
2016,7,20,17,27,9.6,33,17,7760,1001,118,145,0
2016,7,20,18,26.6,9.3,33,12,7626,992,124,96,0
2016,7,20,19,25.8,10.2,37,11,7354,957,124,-97,0
2016,7,20,20,23.5,10.7,44,12,7221,928,116,-81,0
2016,7,20,21,22.4,12.5,53,6,6837,815,111,-64,0
2016,7,20,22,22.2,13.4,57,1,6150,772,105,-82,0
2016,7,20,23,22.1,13.1,56,7,5638,681,94,-85,0
2016,7,21,0,21.4,12.9,58,8,5263,675,89,5,0
2016,7,21,1,20.2,13,63,17,4994,648,91,-19,0
2016,7,21,2,19.6,12.9,65,10,4840,625,92,-40,0
2016,7,21,3,19.5,13.3,67,7,4817,628,92,30,0
2016,7,21,4,19.3,13.1,67,5,4961,665,94,125,0
2016,7,21,5,19.5,13.5,68,8,5323,750,102,41,0
2016,7,21,6,20.5,13.8,65,9,6033,740,110,-30,0
2016,7,21,7,22.2,13.9,59,9,6661,793,116,-55,0
2016,7,21,8,25.4,13.5,47,20,7147,847,114,-25,0
2016,7,21,9,27.6,14.1,43,19,7626,902,118,-174,0
2016,7,21,10,28.9,15.3,43,14,8002,946,121,-56,0
2016,7,21,11,30.5,16.8,43,15,8253,1041,118,91,0
2016,7,21,12,31.5,17.3,42,21,8533,1076,108,65,0
2016,7,21,13,33,17.5,39,21,8677,1132,113,9,0
2016,7,21,14,32.3,17.3,40,28,8691,1202,116,10,0
2016,7,21,15,32.6,17.2,39,31,8705,1224,116,-64,0
2016,7,21,16,32.4,18.1,42,23,8683,1258,114,-59,0
2016,7,21,17,31.4,19.6,49,30,8494,1196,118,-45,0
2016,7,21,18,30.2,20.1,54,29,8345,1146,121,81,0
2016,7,21,19,29.5,20.6,58,18,8275,1118,120,78,0
2016,7,21,20,28.8,21,62,19,8325,1086,118,151,0
2016,7,21,21,28,21,65,19,7942,997,117,136,0
2016,7,21,22,27.4,20.9,67,18,7317,909,106,102,0
2016,7,21,23,26.9,20.4,67,24,6719,783,100,-73,0
2016,7,22,0,25.8,19.6,68,18,6261,676,105,-35,0
2016,7,22,1,25.1,18.4,66,10,5906,762,103,-33,0
2016,7,22,2,23.8,18.3,71,10,5682,741,103,50,0
2016,7,22,3,24,17.8,68,15,5607,669,104,40,0
2016,7,22,4,23.3,17.8,71,13,5704,785,107,46,0
2016,7,22,5,23,18.4,75,14,6070,801,114,81,0
2016,7,22,6,23.7,19.5,77,17,6828,862,118,-35,0
2016,7,22,7,25.1,20.2,74,20,7571,941,122,-64,0
2016,7,22,8,27.1,20.8,68,27,8177,1026,126,-88,0
2016,7,22,9,29.2,21.1,61,22,8667,1082,126,-143,0
2016,7,22,10,30.8,20.3,53,18,8996,1096,126,-170,0
2016,7,22,11,32.4,17.8,41,27,9112,1151,127,-137,0
2016,7,22,12,31.7,16.3,39,28,9156,1187,117,-39,0
2016,7,22,13,33.7,14.6,31,25,9173,1226,124,-52,0
2016,7,22,14,35.1,13.7,27,28,9196,1253,122,-7,0
2016,7,22,15,33.4,14.3,31,31,9217,1290,125,36,0
2016,7,22,16,34.1,13.4,28,28,9189,1308,126,43,0
2016,7,22,17,33.7,12.5,27,35,9032,1238,131,8,0
2016,7,22,18,32.1,14.1,33,37,8795,1195,130,-17,0
2016,7,22,19,31,13.2,33,34,8465,1168,128,-57,0
2016,7,22,20,29.5,12.7,35,23,8310,1094,125,-49,0
2016,7,22,21,28,14.5,43,20,7838,1066,123,-31,0
2016,7,22,22,26.8,14.1,45,22,7174,908,113,-65,0
2016,7,22,23,25.6,14,48,17,6556,866,104,12,0
2016,7,23,0,24,14,53,12,6126,757,94,-321,0
2016,7,23,1,23.7,14.3,55,14,5802,713,94,-176,0
2016,7,23,2,24,14,53,22,5482,673,94,-141,0
2016,7,23,3,22,14,60,10,5336,665,93,-110,0
2016,7,23,4,24,14.3,54,26,5285,616,91,-157,0
2016,7,23,5,23.1,14.3,57,17,5304,647,94,-41,0
2016,7,23,6,23.3,14.7,58,15,5754,766,103,-124,0
2016,7,23,7,25.5,15.1,52,16,6389,854,109,-63,0
2016,7,23,8,27,15.3,48,22,7027,926,111,-85,0
2016,7,23,9,29.1,14.4,40,23,7526,994,112,-228,0
2016,7,23,10,30.3,13.4,35,22,7857,1022,114,-79,0
2016,7,23,11,31.6,13.2,32,26,8037,1042,116,-12,0
2016,7,23,12,32.4,11.9,28,29,8129,1054,116,-30,0
2016,7,23,13,33.1,12.5,28,23,8169,1032,115,-20,0
2016,7,23,14,32.4,13.5,31,15,8219,1022,116,11,0
2016,7,23,15,33.7,12.5,27,23,8272,1013,118,70,0
2016,7,23,16,32.9,12.9,29,26,8313,1043,119,4,0
2016,7,23,17,32.2,14.7,34,24,8226,1056,121,115,0
2016,7,23,18,30.3,13.9,36,25,7982,1028,122,13,0
2016,7,23,19,28.7,12.4,36,26,7636,997,118,-92,0
2016,7,23,20,27.1,13.7,43,19,7517,970,118,-93,0
2016,7,23,21,26,14.3,48,22,7150,892,107,-58,0
2016,7,23,22,24.8,14.4,52,17,6655,803,101,-92,0
2016,7,23,23,23.9,14.5,55,11,6143,692,94,-73,0
2016,7,24,0,23,14.7,59,17,5686,628,86,-160,0
2016,7,24,1,22.6,14.8,61,10,5372,581,82,-124,0
2016,7,24,2,21.8,14.8,64,8,5145,539,82,-99,0
2016,7,24,3,21,15,68,9,4956,575,83,-87,0
2016,7,24,4,20.5,14.9,70,6,4877,557,77,-28,0
2016,7,24,5,20.4,15.1,71,4,4844,562,75,-39,0
2016,7,24,6,21.6,15.3,67,7,5129,602,81,3,0
2016,7,24,7,24.2,15.3,57,13,5591,688,95,-136,0
2016,7,24,8,24.2,15.6,58,18,5952,712,97,-129,0
2016,7,24,9,23.8,16.2,62,12,6190,737,97,-220,0
2016,7,24,10,23.8,16.9,65,13,6500,768,103,-41,0
2016,7,24,11,25.5,17.6,61,15,6775,858,108,47,0
2016,7,24,12,26.6,17.3,56,13,7012,888,110,19,0
2016,7,24,13,26.1,17.6,59,9,7038,895,105,-92,0
2016,7,24,14,25.9,17.4,59,13,6972,942,98,-17,0
2016,7,24,15,26.6,17.8,58,14,6950,1022,106,56,0
2016,7,24,16,26.2,18.5,62,11,6981,1050,102,23,0
2016,7,24,17,25.5,17.3,60,18,7052,1020,112,90,0
2016,7,24,18,24.5,18.1,67,14,6973,991,110,47,0
2016,7,24,19,24.7,16.8,61,13,6851,976,106,39,0
2016,7,24,20,23.8,17.7,68,10,6937,1009,118,-23,0
2016,7,24,21,22.5,18.1,76,12,6660,931,113,-63,0
2016,7,24,22,22.1,18.6,80,9,6201,782,105,-67,0
2016,7,24,23,21.8,19.2,85,9,5709,668,104,-68,0
2016,7,25,0,21.7,19.5,87,8,5407,705,98,-24,0
2016,7,25,1,22.5,20.3,87,13,5244,653,89,31,0
2016,7,25,2,23,20.4,85,14,5179,644,93,73,0
2016,7,25,3,23.5,20.5,83,18,5192,652,90,69,0
2016,7,25,4,23.3,21.4,89,18,5351,695,95,82,0
2016,7,25,5,22.6,21.4,93,5,5846,774,105,26,0
2016,7,25,6,22.7,21.5,93,5,6454,784,111,-116,0
2016,7,25,7,22.7,20.8,89,7,6917,894,115,-154,0
2016,7,25,8,22.6,20.9,90,7,7209,894,121,-213,0
2016,7,25,9,23.6,21.7,89,10,7429,935,118,-170,0
2016,7,25,10,24.7,22.8,89,9,7699,979,110,-91,0
2016,7,25,11,26,23.3,85,16,7922,1022,104,-53,0
2016,7,25,12,27.1,22.8,77,20,8217,1060,117,46,0
2016,7,25,13,29.4,22.3,65,19,8462,1071,115,-9,0
2016,7,25,14,31.4,18,44,27,8604,1063,116,-13,0
2016,7,25,15,31.5,16.9,41,35,8662,1088,120,141,0
2016,7,25,16,31,16.5,41,33,8681,1152,119,53,0
2016,7,25,17,30.8,15.5,39,29,8550,1158,123,74,0
2016,7,25,18,29.6,14.1,38,28,8342,1135,121,0,0
2016,7,25,19,28.4,14.9,43,28,8062,1114,119,-26,0
2016,7,25,20,26.5,15.7,51,16,7983,1064,119,-51,0
2016,7,25,21,23.9,16.3,62,12,7519,995,110,34,0
2016,7,25,22,24.5,16.4,60,21,6822,894,103,91,0
2016,7,25,23,23.1,15.5,62,22,6139,820,92,-37,0
2016,7,26,0,21.8,15.5,67,22,5691,748,91,96,0
2016,7,26,1,21.2,15.2,68,20,5376,721,91,98,0
2016,7,26,2,20.1,14.8,71,19,5149,726,90,71,0
2016,7,26,3,19.3,14.2,72,16,5076,725,94,103,0
2016,7,26,4,18.2,14.4,78,14,5197,754,99,29,0
2016,7,26,5,17.8,14.4,80,9,5538,870,103,-73,0
2016,7,26,6,18.8,14.9,78,11,6247,932,109,-70,0
2016,7,26,7,20.9,14.9,68,17,6835,1047,113,-116,0
2016,7,26,8,22.9,15.6,63,11,7296,1070,114,-125,0
2016,7,26,9,24.4,15.8,58,9,7693,1090,115,-77,0
2016,7,26,10,26.2,15.5,51,12,7932,1120,115,-34,0
2016,7,26,11,27.4,14.3,44,17,8119,1123,112,-13,0
2016,7,26,12,28,14.1,42,16,8293,1124,118,53,0
2016,7,26,13,28,15.9,47,8,8366,1150,113,84,0
2016,7,26,14,27.2,15.4,48,15,8438,1184,118,46,0
2016,7,26,15,27.8,15.3,46,14,8539,1159,122,50,0
2016,7,26,16,28.6,15.7,45,11,8629,1192,126,84,0
2016,7,26,17,30,14,37,19,8509,1191,126,145,0
2016,7,26,18,29.6,14.1,38,19,8309,1189,124,58,0
2016,7,26,19,28,13,39,20,8038,1160,123,-75,0
2016,7,26,20,26.6,14.2,46,19,7917,1112,120,-85,0
2016,7,26,21,25.7,14.7,50,13,7383,1008,113,-148,0
2016,7,26,22,24.1,14.9,56,5,6702,914,102,10,0
2016,7,26,23,23.2,14.6,58,9,6065,804,98,-89,0
2016,7,27,0,22.6,14.8,61,4,5605,737,89,79,0
2016,7,27,1,21.9,14.7,63,4,5314,702,89,-58,0
2016,7,27,2,20.1,14.5,70,7,5067,709,91,11,0
2016,7,27,3,19.4,14.1,71,1,5021,722,92,-28,0
2016,7,27,4,19.6,14.1,70,5,5160,746,95,5,0
2016,7,27,5,19.7,14.6,72,4,5547,870,99,-27,0
2016,7,27,6,20.8,15.4,71,4,6260,881,105,-104,0
2016,7,27,7,23.3,16.7,66,7,6929,929,107,-41,0
2016,7,27,8,25.7,17,58,18,7457,963,101,-49,0
2016,7,27,9,28.4,16.9,49,16,7918,994,102,-41,0
2016,7,27,10,30.5,16,41,19,8255,1073,114,19,0
2016,7,27,11,31.6,17,41,22,8521,1125,115,45,0
2016,7,27,12,32.4,15.7,36,27,8783,1159,113,33,0
2016,7,27,13,33,14.9,33,27,8952,1181,115,69,0
2016,7,27,14,33.4,15.7,34,25,9068,1220,117,-42,0
2016,7,27,15,33.7,16,34,28,9018,1252,120,-52,0
2016,7,27,16,32.9,16.6,37,17,8821,1300,121,-4,0
2016,7,27,17,32,17.4,41,22,8503,1287,122,0,0
2016,7,27,18,31.2,18.1,45,26,8249,1246,121,4,0
2016,7,27,19,26.2,19.7,67,18,8012,1222,119,120,0
2016,7,27,20,24.4,20,76,6,7924,1175,119,-18,0
2016,7,27,21,24.5,19.7,74,3,7491,1062,114,-209,0
2016,7,27,22,24.9,18.2,66,13,6906,958,106,-3,0
2016,7,27,23,24.7,16.6,60,4,6313,883,103,29,0
2016,7,28,0,24.9,16.7,60,3,5870,813,94,-96,0
2016,7,28,1,24.5,16.6,61,5,5583,779,89,-88,0
2016,7,28,2,24.6,16.5,60,9,5447,737,87,-57,0
2016,7,28,3,23.1,17,68,9,5382,735,87,-78,0
2016,7,28,4,23.5,16.4,64,8,5546,757,90,11,0
2016,7,28,5,22.7,15.7,64,13,5921,837,96,-115,0
2016,7,28,6,22.8,15.8,64,3,6547,931,101,-132,0
2016,7,28,7,24.1,15.7,59,8,7169,1045,103,-144,0
2016,7,28,8,24.5,15.8,58,9,7559,1061,107,-139,0
2016,7,28,9,26.4,16.2,53,12,7963,1089,111,-87,0
2016,7,28,10,27.3,15.2,47,4,8285,1121,101,-84,0
2016,7,28,11,27.7,16.8,51,13,8479,1136,105,-48,0
2016,7,28,12,27.6,16.8,51,15,8579,1141,112,-107,0
2016,7,28,13,28.2,16.4,48,14,8613,1184,112,35,0
2016,7,28,14,29.1,16.5,46,14,8715,1221,114,-52,0
2016,7,28,15,29.3,15.3,42,16,8726,1241,115,9,0
2016,7,28,16,28.5,15,43,16,8607,1171,113,-89,0
2016,7,28,17,28.1,15.6,46,12,8363,1141,111,6,0
2016,7,28,18,27.6,14.8,45,10,8164,1102,109,7,0
2016,7,28,19,27,14.9,47,10,8016,1068,117,77,0
2016,7,28,20,26.5,14.2,46,7,8000,1069,115,-88,0
2016,7,28,21,26.4,13.4,44,4,7490,970,113,-114,0
2016,7,28,22,22.9,18.5,76,23,6764,802,99,26,0
2016,7,28,23,21.3,18.5,84,24,6174,774,93,151,0
2016,7,29,0,21.5,18.2,81,15,5757,676,85,-63,0
2016,7,29,1,21.6,17.3,76,17,5483,662,84,78,0
2016,7,29,2,20.8,18,84,15,5271,581,86,11,0
2016,7,29,3,20.7,17.8,83,17,5163,687,87,10,0
2016,7,29,4,20.2,15.7,75,17,5242,730,87,82,0
2016,7,29,5,19.8,14.5,71,13,5533,788,93,-53,0
2016,7,29,6,19.5,14.2,71,13,6060,767,96,-116,0
2016,7,29,7,19.7,14.2,70,13,6601,788,102,-96,0
2016,7,29,8,20.1,14.1,68,14,6989,854,97,-79,0
2016,7,29,9,21.2,14.5,65,13,7252,893,102,-90,0
2016,7,29,10,22.5,13.4,56,8,7517,908,60,0,0
2016,7,29,11,24,14,53,5,7720,918,58,-14,0
2016,7,29,12,24.8,14.2,51,10,7856,920,58,45,0
2016,7,29,13,25.4,14.7,51,16,7922,954,60,28,0
2016,7,29,14,26.7,14.7,47,10,7983,964,58,-64,0
2016,7,29,15,27.3,14.5,45,17,8013,979,56,-29,0
2016,7,29,16,26.9,14.5,46,10,7971,1005,62,20,0
2016,7,29,17,26.2,14.2,47,15,7725,993,64,4,0
2016,7,29,18,25.5,14.5,50,11,7459,945,62,10,0
2016,7,29,19,24.4,14.7,54,3,7204,902,61,-22,0
2016,7,29,20,24,13.1,50,15,7121,867,64,-101,0
2016,7,29,21,23,13.1,53,16,6678,796,56,-118,0
2016,7,29,22,22.3,13.5,57,16,6081,838,50,-52,0
2016,7,29,23,21.7,12.9,57,22,5547,778,43,-59,0
2016,7,30,0,21,12.8,59,18,5153,648,40,-82,0
2016,7,30,1,20.9,12.2,57,14,4862,569,39,-121,0
2016,7,30,2,20.3,11.4,56,16,4659,547,41,-72,0
2016,7,30,3,19.9,11.2,57,11,4564,544,39,12,0
2016,7,30,4,19.9,11.2,57,10,4564,566,42,14,0
2016,7,30,5,19.6,11.5,59,10,4616,559,47,89,0
2016,7,30,6,19.5,12.4,63,11,4802,633,50,39,0
2016,7,30,7,18.6,13.1,70,10,5127,687,55,0,0
2016,7,30,8,18.8,13.1,69,10,5441,738,55,91,0
2016,7,30,9,19.5,13.7,69,7,5720,793,55,107,0
2016,7,30,10,20.8,14.3,66,14,5993,813,60,65,0
2016,7,30,11,24.1,13.5,51,16,6187,813,60,88,0
2016,7,30,12,24.1,12.9,49,18,6310,820,60,46,0
2016,7,30,13,25.7,13.7,47,17,6414,835,61,0,0
2016,7,30,14,25.9,12.9,44,23,6480,874,61,70,0
2016,7,30,15,25.6,13,45,21,6552,940,62,80,0
2016,7,30,16,24.9,11.3,42,24,6595,991,68,68,0
2016,7,30,17,25.7,11.3,40,21,6515,1008,67,50,0
2016,7,30,18,24.9,11.7,43,14,6314,942,68,-10,0
2016,7,30,19,24.3,11.5,44,17,6065,901,63,-24,0
2016,7,30,20,23.6,11.8,47,16,6057,899,63,-102,0
2016,7,30,21,22.9,12.1,50,11,5842,836,59,-54,0
2016,7,30,22,22.5,12.3,52,11,5470,714,57,-53,0
2016,7,30,23,22,13.2,57,10,5105,669,50,-5,0
2016,7,31,0,21.4,13.4,60,7,4822,620,44,29,0
2016,7,31,1,21.7,12.9,57,10,4610,583,45,-22,0
2016,7,31,2,21.5,14.3,63,10,4467,563,44,-55,0
2016,7,31,3,21.4,13.9,62,12,4364,531,51,-12,0
2016,7,31,4,21.3,13.1,59,10,4343,530,43,4,0
2016,7,31,5,21.1,12.1,56,13,4327,535,46,-45,0
2016,7,31,6,21.4,12.4,56,8,4478,562,55,60,0
2016,7,31,7,21.7,12.7,56,13,4815,641,59,-121,0
2016,7,31,8,22.2,13.4,57,12,5210,720,60,-132,0
2016,7,31,9,22,14,60,11,5522,768,60,-140,0
2016,7,31,10,22,15.5,66,13,5771,798,63,-14,0
2016,7,31,11,22.6,17.2,71,16,5931,836,61,113,0
2016,7,31,12,22,17.4,75,22,5970,875,61,103,0
2016,7,31,13,22,18.7,81,17,5931,896,56,-58,0
2016,7,31,14,23.7,18.7,73,17,5917,956,58,29,0
2016,7,31,15,22.3,17.5,74,21,5973,986,60,96,0
2016,7,31,16,24.4,16.8,62,16,6118,1039,62,-10,0
2016,7,31,17,25,15.5,55,21,6095,986,63,-110,0
2016,7,31,18,23.7,15.6,60,12,5901,973,55,-51,0
2016,7,31,19,22.9,14.9,60,9,5800,924,58,-36,0
2016,7,31,20,22.5,14.2,59,9,5881,936,54,-158,0
2016,7,31,21,22.3,14.5,61,5,5659,879,53,64,0
2016,7,31,22,22.7,14.9,61,10,5330,803,48,33,0
2016,7,31,23,22.1,15.3,65,7,4988,723,45,88,0
2016,8,1,0,21.3,15,67,9,4708,668,41,-34,1
2016,8,1,1,20.9,16,73,9,4504,641,40,-12,1
2016,8,1,2,20.3,17,81,9,4383,624,38,-51,1
2016,8,1,3,19.8,15.7,77,8,4332,619,40,-73,1
2016,8,1,4,19.6,15.7,78,10,4393,627,40,-93,1
2016,8,1,5,19.6,15.7,78,12,4451,645,40,4,1
2016,8,1,6,19.9,16.8,82,16,4678,622,43,19,1
2016,8,1,7,20.7,16.6,77,9,5045,685,46,-15,1
2016,8,1,8,22.4,17.4,73,6,5568,734,55,-78,1
2016,8,1,9,23.8,17.9,69,10,6089,785,54,-67,1
2016,8,1,10,24.6,18.4,68,9,6494,851,56,-25,1
2016,8,1,11,25.2,18,64,9,6744,871,45,-28,1
2016,8,1,12,23.4,19,76,12,6845,919,59,-32,1
2016,8,1,13,25.6,18.2,63,20,6868,955,62,-21,1
2016,8,1,14,27,18.7,60,16,6960,982,68,90,1
2016,8,1,15,26.2,17.2,57,11,7084,1044,69,27,1
2016,8,1,16,26.3,16.1,53,9,7160,1073,72,-22,1
2016,8,1,17,26.5,15.7,51,26,7065,1091,73,61,1
2016,8,1,18,27.5,12.6,39,11,7005,1067,73,23,1
2016,8,1,19,26.9,13.5,43,9,6853,1029,69,-128,1
2016,8,1,20,24.8,13.5,49,8,6852,1010,69,-121,1
2016,8,1,21,24.1,12.9,49,3,6479,886,65,-119,1
2016,8,1,22,23.5,13.2,52,8,5971,842,58,-65,1
2016,8,1,23,22.8,13.7,56,10,5486,713,50,-40,1
2016,8,2,0,22.2,15.2,64,5,5139,635,47,-5,0
2016,8,2,1,21,15.4,70,11,4883,572,46,53,0
2016,8,2,2,20.4,15.5,73,12,4735,690,46,13,0
2016,8,2,3,20.3,15,71,8,4679,701,43,-51,0
2016,8,2,4,19.8,14.5,71,11,4865,741,53,81,0
2016,8,2,5,19.3,13.8,70,10,5231,845,58,-61,0
2016,8,2,6,19.6,14.1,70,10,5907,809,64,-85,0
2016,8,2,7,21.3,14.8,66,8,6551,866,64,-134,0
2016,8,2,8,23.4,15.8,62,12,7088,953,48,-86,0
2016,8,2,9,25,17.1,61,9,7522,993,51,-40,0
2016,8,2,10,26,17.3,58,17,7827,1038,52,-13,0
2016,8,2,11,26.5,16.6,54,20,7994,1083,54,22,0
2016,8,2,12,27.7,15.3,46,14,8139,1106,54,-38,0
2016,8,2,13,27.6,16.1,49,17,8234,1129,54,14,0
2016,8,2,14,28.6,15.4,44,16,8338,1150,55,1,0
2016,8,2,15,28,14.5,43,16,8417,1178,57,-38,0
2016,8,2,16,28.3,12.9,38,17,8453,1240,60,59,0
2016,8,2,17,27.9,12.5,38,14,8331,1217,59,83,0
2016,8,2,18,27.7,10.7,34,11,8094,1210,58,-41,0
2016,8,2,19,26.3,12.6,42,12,7770,1164,57,-87,0
2016,8,2,20,24.2,13.9,52,10,7651,1065,54,30,0
2016,8,2,21,23.9,13.3,51,9,7129,928,53,-115,0
2016,8,2,22,23.7,14,54,3,6457,826,34,52,0
2016,8,2,23,23.2,14.4,57,4,5847,727,28,101,0
2016,8,3,0,22.5,15.9,66,5,5434,662,23,-96,0
2016,8,3,1,21.8,16.8,73,4,5145,620,20,-133,0
2016,8,3,2,20.9,17.6,81,2,4971,746,20,-86,0
2016,8,3,3,20.4,15.7,74,5,4906,748,20,-54,0
2016,8,3,4,19.8,14.3,70,8,5051,756,23,-93,0
2016,8,3,5,18.7,14,74,8,5410,809,30,-49,0
2016,8,3,6,19.8,14.5,71,5,6057,807,34,-39,0
2016,8,3,7,22.1,15.6,66,4,6728,894,41,-100,0
2016,8,3,8,24.1,15.5,58,4,7255,967,44,-105,0
2016,8,3,9,26.3,15.2,50,5,7696,1021,46,-25,0
2016,8,3,10,27.7,17.2,52,12,8016,1083,45,16,0
2016,8,3,11,27,17.4,55,14,8224,1122,49,31,0
2016,8,3,12,27.4,17.2,53,13,8405,1169,33,-14,0
2016,8,3,13,27.8,16.9,51,16,8492,1198,54,31,0
2016,8,3,14,28.9,16.4,46,16,8572,1185,50,-137,0
2016,8,3,15,28.7,15.1,43,17,8623,1209,65,32,0
2016,8,3,16,28.6,14.3,41,15,8654,1240,67,20,0
2016,8,3,17,28.2,12.8,38,13,8564,1195,70,91,0
2016,8,3,18,27.5,13.7,42,12,8352,1157,64,10,0
2016,8,3,19,26.6,13.6,44,8,8116,1136,56,-122,0
2016,8,3,20,26.1,13.1,44,8,8018,1092,54,155,0
2016,8,3,21,24.9,15.1,54,7,7540,1013,45,-58,0
2016,8,3,22,23.5,18.7,74,5,6899,912,36,-117,0
2016,8,3,23,22.8,20.8,88,8,6301,814,26,-27,0
2016,8,4,0,22.4,21.2,93,7,5844,712,18,-137,0
2016,8,4,1,21.9,20.4,91,5,5529,796,18,-104,0
2016,8,4,2,21.9,19.9,88,1,5331,787,19,-133,0
2016,8,4,3,21.9,19.1,84,2,5265,776,17,36,0
2016,8,4,4,21.2,19.4,89,4,5413,800,16,-96,0
2016,8,4,5,20.3,17.7,85,2,5770,872,24,-69,0
2016,8,4,6,21.4,18.1,81,5,6424,941,31,-135,0
2016,8,4,7,23.3,18.7,75,1,7123,923,38,-47,0
2016,8,4,8,25.8,16.8,57,5,7718,998,41,-83,0
2016,8,4,9,28.1,16,47,9,8207,1102,47,-24,0
2016,8,4,10,30,16,42,8,8588,1115,51,-24,0
