Year,Month,Day,Hour,Toronto,Ottawa,Bruce,Difference,Holiday & Weekends,Price_Tor,Price_Ott,Price_Bruce,"
",
2016,11,21,22,6461,1038,126,-48,0,19.46,19.46,18.89,,
2016,11,21,23,6016,921,122,6,0,5.04,5.04,4.89,,
2016,11,21,24,5527,809,120,9,0,2.48,2.48,2.41,,
2016,11,22,1,5176,763,127,-50,0,1,1,0.97,,
2016,11,22,2,4937,729,118,-100,0,0,0,0,,
2016,11,22,3,4821,712,114,-33,0,0,0,0,,
2016,11,22,4,4768,711,119,-39,0,0,0,0,,
2016,11,22,5,4818,729,122,-7,0,5.55,5.55,5.38,,
2016,11,22,6,5083,820,124,-42,0,5.52,5.52,5.36,,
2016,11,22,7,5650,946,128,-29,0,11.27,11.27,10.94,,
2016,11,22,8,6212,997,136,-56,0,72.92,72.92,70.79,,
2016,11,22,9,6294,997,133,-144,0,23.92,23.92,23.22,,
2016,11,22,10,6400,987,133,-3,0,29.02,29.02,28.17,,
2016,11,22,11,6513,991,129,-66,0,28.33,28.33,27.5,,
2016,11,22,12,6537,1018,132,-116,0,27.77,27.77,26.95,,
2016,11,22,13,6479,1033,131,84,0,10.59,10.59,10.28,,
2016,11,22,14,6458,1021,132,30,0,11.7,11.7,11.36,,
2016,11,22,15,6388,1022,129,-28,0,13.25,13.25,12.86,,
2016,11,22,16,6408,1050,124,15,0,9.49,9.49,9.22,,
2016,11,22,17,6626,1124,129,-18,0,25.4,25.4,24.66,,
2016,11,22,18,7003,1173,127,-155,0,39.76,39.76,38.6,,
2016,11,22,19,6977,1151,129,-53,0,34.25,34.25,33.25,,
2016,11,22,20,6864,1123,130,-46,0,35.99,35.99,34.94,,
2016,11,22,21,6658,1083,123,-42,0,33.97,33.97,32.98,,
2016,11,22,22,6380,1039,118,65,0,37.61,37.61,36.52,,
2016,11,22,23,5988,966,118,-12,0,31.11,31.11,30.21,,
2016,11,22,24,5527,860,113,69,0,14.17,14.17,13.75,,
2016,11,23,1,5157,803,108,-38,0,8.71,8.71,8.46,,
2016,11,23,2,4962,780,107,-68,0,23.53,23.53,22.85,,
2016,11,23,3,4869,773,110,-21,0,7.1,7.1,6.89,,
2016,11,23,4,4817,759,113,-21,0,5.51,5.51,5.35,,
2016,11,23,5,4831,782,113,-40,0,3.02,3.02,2.93,,
2016,11,23,6,5080,853,115,-59,0,-2.85,-2.85,-2.76,,
2016,11,23,7,5677,973,122,-11,0,6.06,6.06,5.88,,
2016,11,23,8,6239,1037,122,-38,0,32.63,32.63,31.68,,
2016,11,23,9,6371,1014,117,-175,0,26.93,26.93,26.15,,
2016,11,23,10,6440,975,114,43,0,23.37,23.37,22.68,,
2016,11,23,11,6517,955,109,-8,0,33.31,33.31,32.34,,
2016,11,23,12,6599,945,116,-4,0,39.4,39.4,38.25,,
2016,11,23,13,6590,937,119,11,0,36.19,36.19,35.14,,
2016,11,23,14,6595,926,120,-7,0,34.04,34.04,33.05,,
2016,11,23,15,6587,940,118,16,0,32.76,32.76,31.81,,
2016,11,23,16,6647,1020,123,-21,0,24.27,24.27,23.56,,
2016,11,23,17,6879,1112,128,-46,0,13.45,13.46,13.06,,
2016,11,23,18,7099,1185,123,-166,0,19.24,19.24,18.68,,
2016,11,23,19,6991,1157,123,65,0,7.89,7.89,7.65,,
2016,11,23,20,6857,1125,120,155,0,6.01,6.01,5.84,,
2016,11,23,21,6692,1115,116,104,0,5.72,5.72,5.55,,
2016,11,23,22,6492,1051,105,-6,0,7.57,7.57,7.35,,
2016,11,23,23,6047,952,103,-44,0,14.07,14.07,13.66,,
2016,11,23,24,5554,858,97,-12,0,18.73,18.73,18.19,,
2016,11,24,1,5196,781,89,22,0,6.32,6.32,6.13,,
2016,11,24,2,4992,756,80,-20,0,0,0,0,,
2016,11,24,3,4862,742,83,-26,0,1.71,1.71,1.66,,
2016,11,24,4,4796,741,87,-40,0,1.99,1.99,1.93,,
2016,11,24,5,4830,750,87,-58,0,4.58,4.58,4.44,,
2016,11,24,6,5081,825,95,-42,0,4,4,3.88,,
2016,11,24,7,5629,950,99,-44,0,4.52,4.52,4.39,,
2016,11,24,8,6221,1030,109,55,0,20.63,20.63,20.03,,
2016,11,24,9,6375,1035,107,-23,0,31.82,31.82,30.89,,
2016,11,24,10,6500,1033,110,1,0,32.97,32.97,32.01,,
2016,11,24,11,6596,1031,110,-58,0,32.11,32.11,31.17,,
2016,11,24,12,6638,1040,107,-19,0,35.82,35.82,34.78,,
2016,11,24,13,6624,1041,103,-70,0,36.53,36.53,35.46,,
2016,11,24,14,6608,1022,103,-30,0,32.54,32.54,31.59,,
2016,11,24,15,6575,1021,99,-87,0,32.22,32.22,31.27,,
2016,11,24,16,6595,1034,105,-80,0,30.24,30.24,29.36,,
2016,11,24,17,6751,1097,109,-8,0,20.68,20.68,20.08,,
2016,11,24,18,6942,1163,112,1,0,13.92,13.92,13.51,,
2016,11,24,19,6827,1115,111,-26,0,16.41,16.41,15.93,,
2016,11,24,20,6695,1110,110,151,0,8.73,8.73,8.48,,
2016,11,24,21,6491,1098,103,79,0,8.4,8.4,8.15,,
2016,11,24,22,6240,1055,92,210,0,7.74,7.74,7.52,,
2016,11,24,23,5806,970,85,174,0,13.54,13.54,13.14,,
2016,11,24,24,5351,877,84,107,0,14.99,14.99,14.55,,
2016,11,25,1,5008,805,79,-7,0,12.09,12.09,11.74,,
2016,11,25,2,4777,737,77,-7,0,14.52,14.52,14.1,,
2016,11,25,3,4632,762,72,-36,0,8.92,8.92,8.66,,
2016,11,25,4,4592,739,75,-66,0,15.41,15.41,14.96,,
2016,11,25,5,4636,746,78,-48,0,0,0,0,,
2016,11,25,6,4880,810,79,-55,0,-0.8,-0.8,-0.78,,
2016,11,25,7,5414,903,84,-39,0,7.02,7.02,6.81,,
2016,11,25,8,5997,1023,89,-55,0,21.26,21.26,20.64,,
2016,11,25,9,6119,1043,97,-64,0,23.92,23.92,23.22,,
2016,11,25,10,6208,1047,106,-38,0,31.58,31.58,30.66,,
2016,11,25,11,6291,1049,134,-8,0,29.44,29.44,28.59,,
2016,11,25,12,6340,1051,130,-76,0,28.6,28.6,27.77,,
2016,11,25,13,6273,1043,116,63,0,13.93,13.93,13.52,,
2016,11,25,14,6282,1025,102,59,0,13.92,13.92,13.51,,
2016,11,25,15,6289,1033,107,-22,0,14.53,14.53,14.11,,
2016,11,25,16,6281,1048,110,-114,0,18.59,18.59,18.04,,
2016,11,25,17,6432,1099,114,-104,0,17.19,17.19,16.69,,
2016,11,25,18,6598,1181,110,-131,0,29.89,29.89,29.02,,
2016,11,25,19,6487,1128,110,75,0,13.85,13.85,13.44,,
2016,11,25,20,6345,1098,109,205,0,6.35,6.35,6.17,,
2016,11,25,21,6211,1075,108,6,0,11.94,11.94,11.59,,
2016,11,25,22,5987,1039,105,18,0,18.99,18.99,18.43,,
2016,11,25,23,5649,973,101,-26,0,17.54,17.54,17.02,,
2016,11,25,24,5204,851,95,8,0,23.63,23.63,22.94,,
2016,11,26,1,4825,749,86,-37,0,26.76,26.76,25.98,,
2016,11,26,2,4592,737,85,-41,0,14.13,14.13,13.72,,
2016,11,26,3,4471,718,80,-30,0,15.41,15.41,14.96,,
2016,11,26,4,4380,685,81,13,0,20.5,20.5,19.9,,
2016,11,26,5,4358,669,82,-4,0,23.6,23.6,22.91,,
2016,11,26,6,4454,712,85,7,0,4.59,4.59,4.46,,
2016,11,26,7,4675,770,89,-35,0,6.03,6.03,5.85,,
2016,11,26,8,4956,822,93,-45,0,11.23,11.23,10.9,,
2016,11,26,9,5211,861,94,-18,0,26.52,26.52,25.74,,
2016,11,26,10,5468,918,93,-43,0,20.99,20.99,20.37,,
2016,11,26,11,5583,946,93,-35,0,14.51,14.51,14.09,,
2016,11,26,12,5596,952,91,-46,0,14.53,14.53,14.1,,
2016,11,26,13,5589,926,88,-13,0,18.81,18.81,18.26,,
2016,11,26,14,5549,915,85,32,0,13.83,13.83,13.43,,
2016,11,26,15,5544,945,90,9,0,23.3,23.3,22.63,,
2016,11,26,16,5577,949,101,-24,0,22.76,22.76,22.09,,
2016,11,26,17,5758,1040,108,63,0,8.87,8.87,8.61,,
2016,11,26,18,6047,1088,107,-12,0,12.1,12.1,11.75,,
2016,11,26,19,5997,1065,105,13,0,8.69,8.69,8.44,,
2016,11,26,20,5849,997,103,113,0,11.9,11.9,11.55,,
2016,11,26,21,5705,973,94,-14,0,33.5,33.5,32.52,,
2016,11,26,22,5525,958,92,-35,0,25.98,25.98,25.23,,
2016,11,26,23,5236,886,96,79,0,19.58,19.58,19.01,,
2016,11,26,24,4926,794,92,-30,0,22.23,22.23,21.58,,
2016,11,27,1,4645,724,80,-56,0,30,30,29.12,,
2016,11,27,2,4424,669,91,-36,0,16.98,16.98,16.48,,
2016,11,27,3,4286,647,88,14,0,7.41,7.41,7.2,,
2016,11,27,4,4214,643,88,19,0,8.76,8.76,8.5,,
2016,11,27,5,4204,662,96,-11,0,14.52,14.52,14.09,,
2016,11,27,6,4269,711,94,-19,0,4.96,4.96,4.81,,
2016,11,27,7,4437,778,97,-12,0,1.99,1.99,1.93,,
2016,11,27,8,4617,809,98,4,0,7.65,7.65,7.42,,
2016,11,27,9,4837,849,100,-73,0,14.52,14.52,14.09,,
2016,11,27,10,5072,898,103,-32,0,7.62,7.62,7.4,,
2016,11,27,11,5191,920,110,-25,0,10.85,10.85,10.53,,
2016,11,27,12,5284,894,109,22,0,15.1,15.1,14.66,,
2016,11,27,13,5348,918,112,71,0,7.02,7.02,6.82,,
2016,11,27,14,5326,928,112,66,0,5.52,5.52,5.36,,
2016,11,27,15,5323,929,110,3,0,5,5,4.85,,
2016,11,27,16,5386,966,111,71,0,6.6,6.6,6.41,,
2016,11,27,17,5685,1087,119,37,0,12.96,12.96,12.58,,
2016,11,27,18,6135,1140,125,-90,0,23.76,23.76,23.07,,
2016,11,27,19,6122,1124,118,-39,0,25.01,25.01,24.28,,
2016,11,27,20,5983,1076,107,-12,0,19.89,19.89,19.31,,
2016,11,27,21,5842,1066,85,-70,0,20.2,20.2,19.61,,
2016,11,27,22,5640,1014,83,-29,0,36.27,36.27,35.21,,
2016,11,27,23,5315,929,83,26,0,29.26,29.26,28.41,,
2016,11,27,24,4948,853,81,4,0,21.03,21.03,20.42,,
2016,11,28,1,4649,760,76,-66,0,8.02,8.02,7.78,,
2016,11,28,2,4459,709,73,-61,0,2.91,2.91,2.82,,
2016,11,28,3,4351,685,77,-10,0,0,0,0,,
2016,11,28,4,4307,678,78,-34,0,0,0,0,,
2016,11,28,5,4376,706,83,-24,0,0,0,0,,
2016,11,28,6,4643,751,80,-28,0,0,0,0,,
2016,11,28,7,5228,877,88,-70,0,5.15,5.15,5,,
2016,11,28,8,5838,1023,93,-58,0,9.27,9.27,9,,
2016,11,28,9,5978,1019,98,-71,0,0,0,0,,
2016,11,28,10,6041,993,95,-31,0,0,0,0,,
2016,11,28,11,6062,980,114,66,0,0,0,0,,
2016,11,28,12,6113,975,115,81,0,0,-15.89,0,,
2016,11,28,13,6128,974,108,6,0,0,-50.31,0,,
2016,11,28,14,6177,981,111,89,0,0,0,0,,
2016,11,28,15,6191,998,91,27,0,0,0,0,,
2016,11,28,16,6235,1018,91,-26,0,5.63,5.63,5.47,,
2016,11,28,17,6491,1120,115,-31,0,132.82,132.82,128.95,,
2016,11,28,18,6757,1169,114,-100,0,41.27,41.27,40.06,,
2016,11,28,19,6706,1142,103,92,0,6.17,6.17,5.99,,
2016,11,28,20,6583,1117,106,44,0,4.59,4.59,4.45,,
2016,11,28,21,6381,1086,104,-2,0,8.97,8.97,8.71,,
2016,11,28,22,6099,1019,100,12,0,9.64,9.64,9.36,,
2016,11,28,23,5647,914,82,-1,0,0.49,0.49,0.48,,
2016,11,28,24,5221,782,86,63,0,0,0,0,,
2016,11,29,1,4861,705,77,-30,0,-0.05,-0.05,-0.05,,
2016,11,29,2,4632,664,67,-7,0,-2.75,-2.75,-2.67,,
2016,11,29,3,4510,657,63,6,0,-3,-3,-2.91,,
2016,11,29,4,4483,654,59,22,0,-3,-3,-2.91,,
2016,11,29,5,4510,660,56,40,0,-3,-3,-2.91,,
2016,11,29,6,4754,720,54,-3,0,-0.25,-0.25,-0.24,,
2016,11,29,7,5293,860,70,-57,0,0.5,0.5,0.49,,
2016,11,29,8,5917,975,80,13,0,7.96,7.96,7.73,,
2016,11,29,9,6060,994,79,-22,0,6.79,6.79,6.59,,
2016,11,29,10,6130,1002,57,-2,0,12.76,12.76,12.39,,
2016,11,29,11,6253,1003,76,-17,0,6.28,6.28,6.09,,
2016,11,29,12,6284,1006,76,-22,0,0,0,0,,
2016,11,29,13,6138,1035,81,-100,0,0,0,0,,
2016,11,29,14,6167,1050,84,-47,0,4.43,4.43,4.3,,
2016,11,29,15,6152,1048,83,-64,0,3.28,3.28,3.19,,
2016,11,29,16,6149,1074,85,-25,0,22.44,22.44,21.78,,
2016,11,29,17,6370,1110,91,14,0,19.67,19.67,19.09,,
2016,11,29,18,6700,1210,90,-90,0,19.52,19.52,18.95,,
2016,11,29,19,6633,1178,88,84,0,3.73,3.73,3.62,,
2016,11,29,20,6490,1146,88,53,0,3.05,3.05,2.96,,
2016,11,29,21,6321,1108,80,-2,0,6.49,6.49,6.31,,
2016,11,29,22,6047,1017,81,-32,0,22.42,22.42,21.77,,
2016,11,29,23,5590,947,79,-28,0,14.16,14.16,13.75,,
2016,11,29,24,5120,809,73,18,0,11.87,11.87,11.52,,
2016,11,30,1,4776,736,73,39,0,2.51,2.51,2.43,,
2016,11,30,2,4569,690,68,32,0,0.98,0.98,0.95,,
2016,11,30,3,4418,674,76,-11,0,0,0,0,,
2016,11,30,4,4379,668,75,-95,0,1,1,0.98,,
2016,11,30,5,4424,692,71,0,0,0,0,0,,
2016,11,30,6,4673,762,73,-11,0,3.87,3.87,3.76,,
2016,11,30,7,5235,919,74,-173,0,10.24,10.24,9.94,,
2016,11,30,8,5905,1040,80,-158,0,65.92,65.92,64,,
2016,11,30,9,6044,1043,82,-24,0,29.82,29.82,28.95,,
2016,11,30,10,6156,1040,82,-87,0,20.76,20.76,20.15,,
2016,11,30,11,6248,1053,82,-41,0,16.26,16.26,15.78,,
2016,11,30,12,6285,1083,76,-58,0,14.53,14.53,14.1,,
2016,11,30,13,6254,1057,78,-8,0,31.01,31.01,30.11,,
2016,11,30,14,6282,1083,79,-88,0,55.53,55.53,53.92,,
2016,11,30,15,6269,1090,83,-17,0,30.01,30.01,29.13,,
2016,11,30,16,6292,1103,84,-24,0,16.08,16.08,15.61,,
2016,11,30,17,6547,1174,90,-41,0,15.52,15.52,15.07,,
2016,11,30,18,6719,1174,93,-73,0,27.25,27.25,26.46,,
2016,11,30,19,6630,1136,94,66,0,10.69,10.69,10.38,,
2016,11,30,20,6509,1098,98,22,0,9.62,9.62,9.33,,
2016,11,30,21,6339,1059,94,16,0,12.4,12.4,12.03,,
2016,11,30,22,6059,1007,91,-14,0,7.45,7.45,7.24,,
2016,11,30,23,5647,896,77,-2,0,8.25,8.25,8.01,,
2016,11,30,24,5151,759,108,-2,0,7.04,7.04,6.83,,
2016,12,1,1,4797,716,108,28,0,0,0,0,,
2016,12,1,2,4578,680,110,-20,0,0,0,0,,
2016,12,1,3,4460,658,106,-2,0,0,0,0,,
2016,12,1,4,4416,634,108,-19,0,0,0,0,,
2016,12,1,5,4431,656,109,-24,0,0,0,0,,
2016,12,1,6,4705,721,118,26,0,0,0,0,,
2016,12,1,7,5314,864,120,-13,0,3.45,3.45,3.35,,
2016,12,1,8,5942,965,124,-32,0,8.5,8.5,8.25,,
2016,12,1,9,6126,971,134,36,0,14.51,14.51,14.08,,
2016,12,1,10,6243,974,126,32,0,14.51,14.51,14.08,,
2016,12,1,11,6316,953,138,33,0,14.51,14.51,14.08,,
2016,12,1,12,6316,957,130,66,0,12.6,12.6,12.23,,
2016,12,1,13,6308,949,139,48,0,6.25,6.25,6.06,,
2016,12,1,14,6322,962,133,90,0,6.1,6.1,5.92,,
2016,12,1,15,6323,966,134,72,0,6.04,6.04,5.87,,
2016,12,1,16,6375,992,103,13,0,3,3,2.91,,
2016,12,1,17,6602,1073,97,-89,0,8.79,8.79,8.54,,
2016,12,1,18,6831,1093,101,-71,0,14.52,14.52,14.09,,
2016,12,1,19,6761,1080,100,-29,0,13.16,13.16,12.77,,
2016,12,1,20,6636,1045,100,-61,0,14.17,14.17,13.75,,
2016,12,1,21,6476,1000,98,-11,0,9.02,9.02,8.76,,
2016,12,1,22,6158,942,97,-27,0,3.61,3.61,3.5,,
2016,12,1,23,5788,857,93,87,0,0,0,0,,
2016,12,1,24,5320,773,88,88,0,0,0,0,,
2016,12,2,1,4936,714,82,64,0,0,0,0,,
2016,12,2,2,4685,678,79,-30,0,0,0,0,,
2016,12,2,3,4582,666,79,-23,0,0,0,0,,
2016,12,2,4,4532,653,76,-22,0,0,0,0,,
2016,12,2,5,4540,677,93,-13,0,0,0,0,,
2016,12,2,6,4774,744,85,13,0,0,0,0,,
2016,12,2,7,5330,853,85,-18,0,4.22,4.22,4.1,,
2016,12,2,8,5878,955,95,-124,0,9.36,9.36,9.09,,
2016,12,2,9,6044,974,95,-33,0,11.67,11.67,11.33,,
2016,12,2,10,6115,959,96,-9,0,14.52,14.52,14.1,,
2016,12,2,11,6207,955,97,-22,0,14.51,14.51,14.08,,
2016,12,2,12,6270,956,95,25,0,14.47,14.47,14.05,,
2016,12,2,13,6300,973,105,70,0,6.35,6.35,6.16,,
2016,12,2,14,6339,979,109,35,0,2.95,2.95,2.86,,
2016,12,2,15,6280,1004,103,-11,0,0,0,0,,
2016,12,2,16,6365,1015,98,-31,0,5.54,5.54,5.38,,
2016,12,2,17,6551,1087,100,-125,0,8.66,8.66,8.41,,
2016,12,2,18,6733,1127,101,-166,0,14.52,14.52,14.1,,
2016,12,2,19,6669,1088,92,-71,0,14.52,14.52,14.09,,
2016,12,2,20,6550,1056,94,-37,0,14.51,14.51,14.09,,
2016,12,2,21,6414,1045,95,32,0,15.43,15.43,14.98,,
2016,12,2,22,6166,986,90,-18,0,26.07,26.07,25.31,,
2016,12,2,23,5776,913,88,-9,0,16.14,16.14,15.67,,
2016,12,2,24,5334,840,84,6,0,21.7,21.7,21.07,,
2016,12,3,1,4950,763,82,7,0,20.5,20.5,19.9,,
2016,12,3,2,4706,688,80,-7,0,14.51,14.51,14.08,,
2016,12,3,3,4552,681,78,-25,0,14.5,14.5,14.08,,
2016,12,3,4,4463,681,80,-7,0,13.24,13.24,12.86,,
2016,12,3,5,4455,670,80,29,0,10.53,10.53,10.22,,
2016,12,3,6,4550,681,80,-9,0,16.51,16.51,16.02,,
2016,12,3,7,4772,732,87,6,0,9.76,9.76,9.48,,
2016,12,3,8,5039,815,93,-12,0,11.32,11.32,10.99,,
2016,12,3,9,5280,823,97,-12,0,24.11,24.11,23.41,,
2016,12,3,10,5485,876,93,-28,0,35.87,35.87,34.83,,
2016,12,3,11,5594,894,96,-27,0,14.52,14.52,14.09,,
2016,12,3,12,5681,893,99,28,0,37.55,37.55,36.46,,
2016,12,3,13,5711,892,97,-3,0,37.73,37.73,36.63,,
2016,12,3,14,5710,890,102,2,0,37.6,37.6,36.51,,
2016,12,3,15,5692,884,95,35,0,22.2,22.2,21.55,,
2016,12,3,16,5727,902,96,14,0,14.5,14.5,14.07,,
2016,12,3,17,5940,1040,105,-21,0,13.63,13.63,13.23,,
2016,12,3,18,6197,1090,103,-104,0,39.97,39.97,38.81,,
2016,12,3,19,6129,1059,101,-23,0,37.55,37.55,36.46,,
2016,12,3,20,5986,1034,101,-13,0,38.1,38.1,37,,
2016,12,3,21,5844,997,94,-26,0,35.64,35.64,34.61,,
2016,12,3,22,5657,943,94,66,0,15.58,15.58,15.12,,
2016,12,3,23,5386,908,94,-5,0,27.98,27.98,27.17,,
2016,12,3,24,5055,841,90,6,0,24.92,24.92,24.19,,
2016,12,4,1,4748,774,86,-17,0,27.42,27.42,26.62,,
2016,12,4,2,4519,726,86,-41,0,32.96,32.96,32,,
2016,12,4,3,4371,716,87,-10,0,14.53,14.53,14.1,,
2016,12,4,4,4302,705,88,-17,0,16.69,16.69,16.2,,
2016,12,4,5,4286,685,89,9,0,40.05,40.05,38.88,,
2016,12,4,6,4343,736,90,-5,0,14.53,14.53,14.11,,
2016,12,4,7,4502,796,92,-9,0,13.94,13.94,13.53,,
2016,12,4,8,4699,833,93,-4,0,13.8,13.8,13.4,,
2016,12,4,9,4928,870,97,-48,0,28.04,28.04,27.22,,
2016,12,4,10,5202,887,98,-101,0,14.52,14.52,14.09,,
2016,12,4,11,5393,888,101,-58,0,18.14,18.14,17.61,,
2016,12,4,12,5504,873,89,-67,0,31.13,31.13,30.22,,
2016,12,4,13,5553,846,101,-71,0,38.15,38.15,37.03,,
2016,12,4,14,5563,850,100,9,0,16.21,16.21,15.73,,
2016,12,4,15,5601,861,99,100,0,14.52,14.52,14.09,,
2016,12,4,16,5700,925,99,69,0,18.23,18.23,17.7,,
2016,12,4,17,6005,1066,105,13,0,30.29,30.29,29.41,,
2016,12,4,18,6371,1174,109,-85,0,45.58,45.58,44.26,,
2016,12,4,19,6352,1157,105,-43,0,34.1,34.1,33.11,,
2016,12,4,20,6219,1119,104,48,0,15.98,15.98,15.5,,
2016,12,4,21,6063,1079,95,-51,0,11.66,11.66,11.32,,
2016,12,4,22,5861,1039,93,171,0,1.51,1.51,1.47,,
2016,12,4,23,5561,978,89,13,0,11.65,11.65,11.31,,
2016,12,4,24,5213,879,92,50,0,14.52,14.52,14.09,,
2016,12,5,1,4910,760,91,-25,0,42.11,42.11,40.89,,
2016,12,5,2,4705,736,95,-55,0,35.34,35.34,34.31,,
2016,12,5,3,4615,705,94,48,0,14.51,14.51,14.08,,
2016,12,5,4,4604,719,97,-17,0,14.48,14.48,14.06,,
2016,12,5,5,4640,757,95,-10,0,0,0,0,,
2016,12,5,6,4888,847,89,-122,0,0.5,0.5,0.48,,
2016,12,5,7,5433,959,100,19,0,6.55,6.55,6.36,,
2016,12,5,8,6076,1067,100,-65,0,25.51,25.51,24.77,,
2016,12,5,9,6202,1037,98,-68,0,13.97,13.97,13.56,,
2016,12,5,10,6274,1018,97,23,0,14.51,14.51,14.08,,
2016,12,5,11,6314,997,90,-124,0,40.27,40.27,39.09,,
2016,12,5,12,6352,1006,85,-46,0,18.34,18.34,17.8,,
2016,12,5,13,6312,1020,87,88,0,1.51,1.51,1.46,,
2016,12,5,14,6305,1003,101,97,0,0,0,0,,
2016,12,5,15,6284,973,104,126,0,0,0,0,,
2016,12,5,16,6332,993,104,94,0,4.97,4.97,4.83,,
2016,12,5,17,6529,1098,114,-98,0,10.15,10.15,9.86,,
2016,12,5,18,6915,1145,113,-65,0,46.07,46.07,44.73,,
2016,12,5,19,6886,1142,106,-66,0,40.34,40.34,39.17,,
2016,12,5,20,6775,1135,106,-35,0,37.39,37.39,36.3,,
2016,12,5,21,6613,1131,103,-63,0,33.4,33.4,32.43,,
2016,12,5,22,6324,1063,100,-97,0,20.13,20.13,19.54,,
2016,12,5,23,5858,963,96,-4,0,19.44,19.44,18.87,,
2016,12,5,24,5354,864,99,60,0,14.41,14.41,13.99,,
2016,12,6,1,4955,802,93,-22,0,9.86,9.86,9.57,,
2016,12,6,2,4738,769,90,-36,0,11.85,11.85,11.5,,
2016,12,6,3,4636,757,90,-13,0,10.92,10.92,10.6,,
2016,12,6,4,4624,745,91,-6,0,8.29,8.29,8.05,,
2016,12,6,5,4676,748,97,13,0,13.77,13.77,13.37,,
2016,12,6,6,4932,825,102,-29,0,0.49,0.49,0.47,,
2016,12,6,7,5491,973,103,-45,0,4.36,4.36,4.24,,
2016,12,6,8,6108,1054,106,-90,0,13.81,13.81,13.4,,
2016,12,6,9,6204,1043,110,-25,0,11.67,11.67,11.33,,
2016,12,6,10,6291,977,109,-48,0,13.43,13.43,13.04,,
2016,12,6,11,6340,929,104,-83,0,13.08,13.08,12.7,,
2016,12,6,12,6355,905,103,16,0,3.88,3.88,3.77,,
2016,12,6,13,6383,879,93,38,0,1.95,1.95,1.89,,
2016,12,6,14,6466,881,82,75,0,6,6,5.83,,
2016,12,6,15,6473,924,91,63,0,10.45,10.45,10.15,,
2016,12,6,16,6536,974,100,-88,0,11.5,11.5,11.16,,
2016,12,6,17,6802,1096,112,-1,0,14.95,14.95,14.51,,
2016,12,6,18,7029,1170,105,-149,0,38.85,38.85,37.72,,
2016,12,6,19,6984,1130,106,-32,0,63.28,63.28,61.44,,
2016,12,6,20,6883,1101,104,-44,0,52.86,52.86,51.33,,
2016,12,6,21,6748,1114,102,-21,0,47.47,47.47,46.09,,
2016,12,6,22,6451,1059,102,-28,0,26.8,26.8,26.02,,
2016,12,6,23,5954,979,113,-33,0,31.12,31.12,30.21,,
2016,12,6,24,5468,895,105,80,0,14.83,14.83,14.4,,
2016,12,7,1,5069,788,105,-11,0,7.85,7.85,7.62,,
2016,12,7,2,4833,736,91,-46,0,4.83,4.83,4.69,,
2016,12,7,3,4704,727,94,-9,0,0,0,0,,
2016,12,7,4,4677,723,99,-41,0,0,0,0,,
2016,12,7,5,4715,756,106,6,0,0,0,0,,
2016,12,7,6,4946,791,131,-36,0,0,0,0,,
2016,12,7,7,5507,963,149,-8,0,5.02,5.02,4.87,,
2016,12,7,8,6165,1070,157,-57,0,11.38,11.38,11.05,,
2016,12,7,9,6287,1040,159,-101,0,12.72,12.72,12.35,,
2016,12,7,10,6377,1013,168,-27,0,14.49,14.49,14.07,,
2016,12,7,11,6451,991,161,-19,0,16.43,16.43,15.95,,
2016,12,7,12,6526,949,148,-33,0,13.95,13.95,13.55,,
2016,12,7,13,6534,921,160,5,0,1,1,0.97,,
2016,12,7,14,6468,922,158,-18,0,0.99,0.99,0.96,,
2016,12,7,15,6424,930,154,45,0,0,0,0,,
2016,12,7,16,6470,988,164,0,0,0.5,0.5,0.48,,
2016,12,7,17,6685,1061,169,-70,0,1.5,1.5,1.46,,
2016,12,7,18,7027,1137,163,-100,0,6.67,6.67,6.48,,
2016,12,7,19,6971,1105,169,67,0,6.97,6.97,6.77,,
2016,12,7,20,6818,1084,169,-29,0,6.02,6.02,5.84,,
2016,12,7,21,6680,1069,167,42,0,6.83,6.83,6.63,,
2016,12,7,22,6447,999,164,-23,0,12.47,12.47,12.11,,
2016,12,7,23,6014,903,162,27,0,9.63,9.63,9.35,,
2016,12,7,24,5492,801,159,7,0,6.22,6.22,6.04,,
2016,12,8,1,5101,699,156,14,0,0.49,0.49,0.48,,
2016,12,8,2,4923,659,157,65,0,0,0,0,,
2016,12,8,3,4792,662,157,20,0,0,0,0,,
2016,12,8,4,4753,676,150,118,0,0,0,0,,
2016,12,8,5,4806,688,146,152,0,0,0,0,,
2016,12,8,6,5053,750,161,146,0,0,0,0,,
2016,12,8,7,5589,908,169,95,0,0.98,0.98,0.95,,
2016,12,8,8,6252,1001,169,102,0,3.12,3.12,3.03,,
2016,12,8,9,6488,974,170,-17,0,6.31,6.31,6.12,,
2016,12,8,10,6574,960,169,81,0,6.47,6.47,6.29,,
2016,12,8,11,6692,927,171,160,0,10.95,10.95,10.63,,
2016,12,8,12,6781,940,171,25,0,11.4,11.4,11.07,,
2016,12,8,13,6726,933,175,11,0,0,0,0,,
2016,12,8,14,6664,944,174,-36,0,0,0,0,,
2016,12,8,15,6650,951,172,17,0,0,0,0,,
2016,12,8,16,6687,991,176,-27,0,4.51,4.51,4.38,,
2016,12,8,17,6909,1090,173,-121,0,8.87,8.87,8.61,,
2016,12,8,18,7196,1161,153,-85,0,11.18,11.18,10.85,,
2016,12,8,19,7125,1115,153,106,0,7.17,7.17,6.96,,
2016,12,8,20,7006,1108,154,-11,0,13.87,13.87,13.47,,
