Instance,Toronto,,Scored Labels,,Instance,MAE,MAPE
,5654,,6227.143066,,9056,0.101369485,
,6454,,6261.669434,,9057,0.029800212,
,5086,,4908.733398,,9058,0.034853834,
,5952,,6518.942383,,9059,0.095252416,
,6046,,5774.584961,,9060,0.04489167,
,5609,,5653.514648,,9061,0.00793629,
,4348,,4412.521973,,9062,0.01483946,
,6277,,5910.382324,,9063,0.058406512,
,4561,,4688.605469,,9064,0.02797752,
,4910,,4957.517578,,9065,0.009677714,
,7115,,6795.871094,,9066,0.044852973,
,6653,,6534.305664,,9067,0.017840724,
,6381,,6039.564453,,9068,0.053508157,
,5561,,5272.736328,,9069,0.051836661,
,4532,,4512.609375,,9070,0.004278602,
,4087,,4419.580078,,9071,0.081375111,
,4628,,4770.636719,,9072,0.03082038,
,8518,,7843.20752,,9073,0.079219592,
,4882,,5002.710938,,9074,0.024725714,
,6193,,5789.506836,,9075,0.065153103,
,5534,,5257.494629,,9076,0.04996483,
,4311,,5612.987793,,9077,0.302015262,
,4193,,4193.612793,,9078,0.000146147,
,5055,,4974.387695,,9079,0.015947043,
,5476,,4920.833008,,9080,0.101381847,
,5162,,5814.414551,,9081,0.126387941,
,4230,,4370.25,,9082,0.033156028,
,7328,,7993.490234,,9083,0.090814715,
,5923,,5526.210449,,9084,0.066991314,
,6188,,6242.19873,,9085,0.008758683,
,5085,,5662.777832,,9086,0.113623959,
,6006,,5655.214844,,9087,0.058405787,
,8580,,7966.882813,,9088,0.07145888,
,4627,,4767.941895,,9089,0.030460751,
,5746,,5694.485352,,9090,0.008965306,
,6025,,5665.494629,,9091,0.059668941,
,6130,,5886.485352,,9092,0.039725065,
,6803,,6488.750977,,9093,0.046192713,
,4886,,4805.085449,,9094,0.016560489,
,6015,,5766.456055,,9095,0.041320689,
,4700,,4854.722168,,9096,0.03291961,
,7043,,7528.232422,,9097,0.068895701,
,6012,,5964.840332,,9098,0.007844256,
,5008,,5238.427734,,9099,0.046011928,
,4764,,4668.778809,,9100,0.019987656,
,4070,,5209.623535,,9101,0.280005783,
,6390,,5989.245117,,9102,0.062715944,
,4351,,4350.130371,,9103,0.000199869,
,7252,,7143.789063,,9104,0.01492153,
,6374,,6164.205078,,9105,0.03291417,
,4285,,4853.358398,,9106,0.132639066,
,5401,,6059.403809,,9107,0.121904056,
,5308,,5088.206055,,9108,0.041408053,
,6220,,5852.724121,,9109,0.059047569,
,4704,,4614.255859,,9110,0.019078261,
,3938,,4158.476074,,9111,0.055986814,
,5013,,5879.331543,,9112,0.172816984,
,7262,,7080.085938,,9113,0.025050133,
,4257,,4328.57373,,9114,0.016813185,
,5996,,6127.455078,,9115,0.021923796,
,6282,,6268.962402,,9116,0.00207539,
,7498,,7355.334473,,9117,0.019027144,
,5227,,5088.383301,,9118,0.026519361,
,4881,,4650.630371,,9119,0.04719722,
,5762,,6239.88623,,9120,0.082937562,
,5483,,5778.459961,,9121,0.053886551,
,4561,,4956.097168,,9122,0.086625119,
,5144,,5166.249023,,9123,0.004325238,
,4858,,4620.750977,,9124,0.048836769,
,6087,,5803.551758,,9125,0.046566164,
,5783,,5667.81543,,9126,0.019917788,
,5305,,5817.317383,,9127,0.096572551,
,5843,,5682.181152,,9128,0.027523335,
,6399,,6070.901855,,9129,0.051273347,
,4237,,4140.262695,,9130,0.022831556,
,4574,,4321.458984,,9131,0.05521229,
,6609,,5928.866699,,9132,0.102910168,
,6836,,6484.304688,,9133,0.05144753,
,5885,,6016.590332,,9134,0.022360294,
,4533,,4885.239258,,9135,0.07770555,
,5019,,4947.634277,,9136,0.014219112,
,5411,,5668.17334,,9137,0.047527877,
,6166,,6122.575684,,9138,0.007042542,
,7333,,6768.84082,,9139,0.076934294,
,4670,,4615.640137,,9140,0.011640228,
,6710,,6257.212891,,9141,0.06747945,
,7037,,6725.056641,,9142,0.044329026,
,5828,,5842.738281,,9143,0.002528875,
,5625,,5602.038086,,9144,0.004082118,
,5346,,6217.45166,,9145,0.163010037,
,5686,,5498.520996,,9146,0.032972037,
,4133,,4114.851074,,9147,0.004391223,
,5214,,5225.480469,,9148,0.002201854,
,6091,,6031.97998,,9149,0.009689709,
,7452,,7803.122559,,9150,0.047117896,
,4094,,4568.052734,,9151,0.11579207,
,4854,,4796.101074,,9152,0.011928085,
,4657,,4661.865234,,9153,0.001044714,
,4237,,4319.01709,,9154,0.01935735,
,6187,,5926.128906,,9155,0.042164392,
,4256,,4237.45166,,9156,0.004358163,
,4845,,4820.167969,,9157,0.00512529,
,6629,,6475.34375,,9158,0.023179401,
,5022,,5172.650391,,9159,0.029998087,
,6299,,6030.470215,,9160,0.042630542,
,6364,,6014.931152,,9161,0.054850542,
,5373,,5833.166992,,9162,0.085644331,
,5824,,5725.90918,,9163,0.016842517,
,5781,,5252.214355,,9164,0.09146958,
,4045,,4384.589844,,9165,0.08395299,
,7005,,6619.175781,,9166,0.055078404,
,7256,,6885.038086,,9167,0.05112485,
,5836,,5970.353516,,9168,0.023021507,
,6516,,6523.966797,,9169,0.001222651,
,5257,,5315.317383,,9170,0.011093282,
,5624,,6076.339355,,9171,0.080430184,
,4534,,4463.462402,,9172,0.015557476,
,4386,,4399.451172,,9173,0.003066843,
,6006,,5772.818848,,9174,0.038824701,
,5252,,5246.902344,,9175,0.000970612,
,4774,,4469.300781,,9176,0.063824721,
,5359,,4907.975586,,9177,0.084162048,
,5808,,5741.712402,,9178,0.011413154,
,5256,,5961.016602,,9179,0.134135579,
,5168,,5090.535645,,9180,0.014989233,
,4362,,4325.178223,,9181,0.00844149,
,6000,,5444.334473,,9182,0.092610921,
,5751,,5607.655273,,9183,0.024925183,
,5617,,5554.618652,,9184,0.011105812,
,6245,,5697.516602,,9185,0.087667478,
,7956,,7594.417969,,9186,0.045447716,
,4469,,4291.148438,,9187,0.039796725,
,6298,,5874.535645,,9188,0.06723791,
,6215,,5782.282715,,9189,0.069624664,
,4723,,4762.196289,,9190,0.008299024,
,6812,,6615.813965,,9191,0.028800064,
,6408,,6090.956055,,9192,0.049476271,
,5792,,5633.456543,,9193,0.027372834,
,5387,,5151.033203,,9194,0.043803007,
,4800,,5523.208984,,9195,0.150668538,
,6345,,5993.930664,,9196,0.055330077,
,4939,,5071.574707,,9197,0.026842419,
,6077,,5944.958984,,9198,0.021727993,
,5753,,6392.654297,,9199,0.111186215,
,7155,,7095.443359,,9200,0.008323779,
,6653,,6434.761719,,9201,0.032802988,
,6369,,5998.117676,,9202,0.058232426,
,5992,,6330.381836,,9203,0.056472269,
,6309,,5892.625,,9204,0.065996988,
,5117,,5746.899414,,9205,0.123099358,
,6198,,6176.666016,,9206,0.003442076,
,4306,,5570.94873,,9207,0.29376422,
,5350,,5267.490723,,9208,0.015422295,
,6427,,6372.443359,,9209,0.008488664,
,5231,,5467.233887,,9210,0.045160368,
,6349,,6077.515137,,9211,0.042760256,
,7028,,6503.882813,,9212,0.074575582,
,4297,,4185.694824,,9213,0.025902996,
,5281,,5568.566895,,9214,0.054453114,
,4869,,4971.896484,,9215,0.021132981,
,6293,,6104.110352,,9216,0.030015835,
,5621,,5398.630371,,9217,0.03956051,
,5502,,7117.60498,,9218,0.293639582,
,6343,,5966.269531,,9219,0.059393106,
,5916,,6545.662598,,9220,0.10643384,
,6298,,5924.57959,,9221,0.059291904,
,6826,,6653.620605,,9222,0.025253354,
,7229,,6985.134277,,9223,0.033734365,
,6951,,6780.753906,,9224,0.024492317,
,6428,,6133.125977,,9225,0.04587337,
,5389,,5199.375488,,9226,0.035187328,
,5529,,5242.154785,,9227,0.051880126,
,6217,,5852.387695,,9228,0.058647628,
,5351,,5434.48291,,9229,0.015601366,
,7181,,6485.343262,,9230,0.096874633,
,6057,,6486.217773,,9231,0.070863096,
,5127,,5737.091309,,9232,0.118995769,
,4086,,4110.480469,,9233,0.005991304,
,5845,,5208.469238,,9234,0.108901756,
,6892,,6367.476563,,9235,0.076106128,
,6420,,6020.470703,,9236,0.062231978,
,6606,,6042.32959,,9237,0.085327038,
,6513,,5910.483398,,9238,0.092509842,
,4271,,4319.737793,,9239,0.011411331,
,7942,,7647.48584,,9240,0.037083123,
,6606,,6407.529785,,9241,0.030043932,
,5702,,5207.681152,,9242,0.086692187,
,5899,,6618.223145,,9243,0.121922893,
,3957,,4320.584961,,9244,0.091883993,
,6682,,6381.581543,,9245,0.044959362,
,5200,,5220.803711,,9246,0.004000714,
,5648,,6323.884277,,9247,0.119667896,
,6951,,6839.944824,,9248,0.015976863,
,5644,,5575.739746,,9249,0.012094304,
,5912,,5868.387695,,9250,0.007376912,
,3773,,4015.816162,,9251,0.064356258,
,6200,,5956.36084,,9252,0.039296639,
,4900,,4864.220215,,9253,0.007301997,
,6239,,6978.375488,,9254,0.118508653,
,4610,,4507.856934,,9255,0.022156847,
,4984,,6316.100586,,9256,0.267275398,
,6473,,6953.137207,,9257,0.074175376,
,4494,,4268.19873,,9258,0.050245053,
,5662,,6451.79541,,9259,0.139490535,
,6091,,5823.811523,,9260,0.04386611,
,4461,,4724.626465,,9261,0.059095823,
,4881,,5168.78418,,9262,0.058960086,
,6002,,5753.895996,,9263,0.041336888,
,5676,,6055.036133,,9264,0.066778741,
,5339,,5076.259277,,9265,0.049211598,
,6105,,5857.598145,,9266,0.040524464,
,6209,,5650.652344,,9267,0.089925537,
,5101,,4928.01709,,9268,0.033911568,
,5889,,5533.981934,,9269,0.060284949,
,5575,,5516.964355,,9270,0.010409981,
,4780,,5626.32959,,9271,0.1770564,
,5003,,6440.441406,,9272,0.287315892,
,4241,,4608.392578,,9273,0.086628762,
,6767,,6465.137695,,9274,0.044607995,
,6374,,6060.790527,,9275,0.049138606,
,5282,,5255.512207,,9276,0.005014728,
,5490,,5535.746582,,9277,0.008332711,
,6498,,7217.614746,,9278,0.110744036,
,4191,,4577.363281,,9279,0.092188805,
,5858,,6203.887695,,9280,0.059045356,
,6144,,5916.292969,,9281,0.037061691,
,7677,,7663.281738,,9282,0.00178693,
,5200,,5783.933594,,9283,0.112294922,
,5534,,6093.322754,,9284,0.101070248,
,7121,,6843.09375,,9285,0.039026295,
,5894,,5545.760742,,9286,0.059083688,
,7376,,7200.725586,,9287,0.0237628,
,6246,,7290.356934,,9288,0.16720412,
,5105,,6194.59375,,9289,0.213436582,
,6346,,5829.66748,,9290,0.08136346,
,5128,,4886.644531,,9291,0.047066199,
,6520,,6164.078613,,9292,0.05458917,
,4971,,4697.191406,,9293,0.05508119,
,4092,,4091.198975,,9294,0.000195754,
,5432,,5488.330078,,9295,0.010370044,
,5331,,5950.896973,,9296,0.116281556,
,4297,,4069.487793,,9297,0.052946755,
,6560,,6256.70459,,9298,0.046234056,
,6437,,6327.09668,,9299,0.017073687,
,6947,,6377.260254,,9300,0.082012343,
,4077,,4130.001953,,9301,0.013000234,
,6143,,6532.383789,,9302,0.063386585,
,6389,,6068.579102,,9303,0.050151964,
,5667,,5393.711426,,9304,0.048224559,
,4518,,4548.0625,,9305,0.00665394,
,6216,,5707.309082,,9306,0.081835733,
,5469,,4914.841309,,9307,0.101327243,
,6604,,6528.45752,,9308,0.011438898,
,7370,,6697.242188,,9309,0.091283285,
,6372,,6504.401855,,9310,0.020778697,
,5338,,5734.767578,,9311,0.074328883,
,6538,,6456.041016,,9312,0.012535788,
,5538,,5796.426758,,9313,0.046664276,
,5058,,4776.945801,,9314,0.055566271,
,4733,,4727.664551,,9315,0.001127287,
,8296,,7051.759766,,9316,0.149980742,
,6307,,6831.277832,,9317,0.083126341,
,5566,,6942.908203,,9318,0.247378405,
,5247,,5993.739258,,9319,0.142317373,
,5750,,5531.417969,,9320,0.038014266,
,7245,,7264.269531,,9321,0.002659701,
,4167,,4295.38916,,9322,0.030810934,
,6278,,5870.868652,,9323,0.064850485,
,5716,,6435.06543,,9324,0.125798711,
,6008,,5900.835938,,9325,0.017836895,
,6882,,6683.28418,,9326,0.02887472,
,5049,,5328.044434,,9327,0.055267267,
,6641,,7108.820801,,9328,0.070444331,
,6643,,6166.00293,,9329,0.071804466,
,4125,,4106.615723,,9330,0.004456795,
,7309,,6981.378906,,9331,0.044824339,
,4584,,4282.720703,,9332,0.065724105,
,4344,,4378.37207,,9333,0.007912539,
,4226,,4444.566406,,9334,0.051719452,
,6842,,7380.931152,,9335,0.078768073,
,7243,,6937.130859,,9336,0.04222962,
,6800,,6809.975098,,9337,0.001466926,
,4648,,4686.015625,,9338,0.008178921,
,6513,,5647.285645,,9339,0.132920982,
,4864,,4246.944824,,9340,0.126861673,
,6078,,5894.692383,,9341,0.0301592,
,6108,,5786.614746,,9342,0.052617101,
,6432,,6357.232422,,9343,0.011624313,
,6158,,5476.540039,,9344,0.110662546,
,5469,,6395.788086,,9345,0.169462075,
,5606,,5644.864746,,9346,0.006932705,
,5675,,5461.952637,,9347,0.037541386,
,7284,,7008.760742,,9348,0.037786828,
,6331,,6039.754395,,9349,0.046003097,
,6175,,6622.072266,,9350,0.072400367,
,5019,,5705.658691,,9351,0.136811853,
,4978,,5473.830566,,9352,0.099604373,
,8500,,8104.264648,,9353,0.0465571,
,5620,,6583.822266,,9354,0.171498624,
,5695,,5580.807129,,9355,0.020051426,
,7117,,7378.033691,,9356,0.036677489,
,6207,,5901.675293,,9357,0.049190383,
,8721,,8223.162109,,9358,0.057084955,
,5512,,6636.683105,,9359,0.204042653,
,6300,,6049.847168,,9360,0.039706799,
,4255,,5368.495605,,9361,0.261691094,
,4923,,6129.743164,,9362,0.245123535,
,4689,,5081.884766,,9363,0.083788604,
,5265,,6149.654297,,9364,0.168025507,
,5343,,5153.578125,,9365,0.035452344,
,6785,,7183.932617,,9366,0.058796259,
,4677,,4651.52002,,9367,0.005447933,
,6819,,6656.030762,,9368,0.023899287,
,6621,,6238.724609,,9369,0.057736806,
,3960,,4050.233154,,9370,0.02278615,
,5349,,5350.908691,,9371,0.000356831,
,6410,,5544.80957,,9372,0.134975106,
,5699,,5497.259766,,9373,0.035399234,
,6469,,5994.852539,,9374,0.073295326,
,5876,,5645.89502,,9375,0.03916014,
,7317,,7162.133301,,9376,0.021165327,
,5231,,5678.021973,,9377,0.085456313,
,4613,,4664.099609,,9378,0.011077305,
,6805,,6920.347656,,9379,0.016950427,
,4329,,4476.791992,,9380,0.034139984,
,6256,,5789.120117,,9381,0.074629137,
,6231,,6187.004395,,9382,0.007060762,
,5430,,5590.733887,,9383,0.029601084,
,5764,,5096.126953,,9384,0.115869717,
,5554,,5506.683105,,9385,0.008519426,
,7131,,6742.488281,,9386,0.054482081,
,6855,,6830.34375,,9387,0.003596827,
,5294,,5542.180664,,9388,0.046879612,
,4421,,4985.589355,,9389,0.127706255,
,6491,,6151.248047,,9390,0.052342005,
,4841,,4681.275391,,9391,0.032994135,
,6492,,6208.961426,,9392,0.043598055,
,6450,,6151.066895,,9393,0.046346218,
,4740,,5894.585938,,9394,0.243583531,
,6255,,7026.947754,,9395,0.12341291,
,7102,,6804.550293,,9396,0.041882527,
,6632,,6228.009766,,9397,0.060915295,
,4868,,5205.070313,,9398,0.069242053,
,4795,,5895.038086,,9399,0.229413574,
,5407,,5413.376465,,9400,0.001179298,
,4845,,4899.669922,,9401,0.011283782,
,4877,,4884.26416,,9402,0.001489473,
,4902,,4911.829102,,9403,0.002005121,
,5882,,6450.566406,,9404,0.096662089,
,6691,,6503.854004,,9405,0.02796981,
,5977,,6459.757324,,9406,0.080769169,
,4707,,4708.738281,,9407,0.000369297,
,6524,,6410.144531,,9408,0.017451789,
,4928,,4938.536133,,9409,0.002138014,
,5366,,6339.539551,,9410,0.181427423,
,5787,,6373.134277,,9411,0.101284651,
,4022,,5219.030762,,9412,0.297620776,
,6624,,6458.742188,,9413,0.024948341,
,4272,,4371.276367,,9414,0.02323885,
,5056,,4940.15625,,9415,0.022912134,
,5853,,5569.242188,,9416,0.048480747,
,6822,,6506.186523,,9417,0.046293386,
,4866,,4576.575195,,9418,0.059478998,
,4756,,4943.342773,,9419,0.039390827,
,5389,,5289.224609,,9420,0.018514639,
,4983,,4582.165039,,9421,0.08044049,
,6892,,6711.905762,,9422,0.026130911,
,4584,,4493.337402,,9423,0.019778054,
,6300,,6742.568359,,9424,0.070248946,
,4527,,4879.697754,,9425,0.07790982,
,5328,,5852.765137,,9426,0.098491955,
,4765,,5016.727539,,9427,0.052828445,
,6328,,6331.934082,,9428,0.000621694,
,5927,,5955.402344,,9429,0.004792027,
,4341,,4388.998047,,9430,0.01105691,
,5011,,4929.257324,,9431,0.016312647,
,5687,,5487.443848,,9432,0.035089881,
,5408,,5554.33252,,9433,0.027058528,
,4116,,4605.097656,,9434,0.118828391,
,4669,,4679.230957,,9435,0.002191252,
,6109,,5336.891602,,9436,0.126388672,
,7679,,7495.960449,,9437,0.023836379,
,6308,,7024.746582,,9438,0.113625013,
,4717,,5392.537598,,9439,0.143213398,
,6385,,5807.45752,,9440,0.090453012,
,5015,,5759.814453,,9441,0.148517339,
,5743,,6328.999023,,9442,0.102037093,
,4599,,4518.393555,,9443,0.01752695,
,6543,,6107.858887,,9444,0.066504832,
,5916,,5381.772949,,9445,0.090302071,
,4773,,4868.251465,,9446,0.019956309,
,4963,,5211.942871,,9447,0.050159756,
,6072,,7035.864746,,9448,0.158739253,
,4925,,4961.072754,,9449,0.007324417,
,6646,,6503.129395,,9450,0.021497232,
,6821,,6952.296387,,9451,0.019248847,
,5303,,5335.991211,,9452,0.006221235,
,5549,,5178.418945,,9453,0.066783394,
,6521,,7422.750977,,9454,0.138284155,
,4438,,4582.103516,,9455,0.032470373,
,4124,,4092.489746,,9456,0.007640702,
,6043,,6533.412109,,9457,0.08115375,
,4666,,4971.416016,,9458,0.06545564,
,5170,,6269.875488,,9459,0.212741874,
,7220,,7170.726563,,9460,0.006824576,
,5134,,5209.837402,,9461,0.014771602,
,6598,,6255.079102,,9462,0.051973461,
,5349,,5763.418457,,9463,0.077475875,
,7106,,7027.182129,,9464,0.011091735,
,5383,,6027.545898,,9465,0.119737302,
,5196,,5554.039063,,9466,0.068906671,
,6668,,7014.91748,,9467,0.052027217,
,4876,,5278.261719,,9468,0.082498302,
,4820,,4600.352051,,9469,0.045570114,
,4479,,4368.578613,,9470,0.024653134,
,6003,,5933.78418,,9471,0.011530205,
,7865,,7503.07959,,9472,0.046016581,
,5515,,6295.31543,,9473,0.141489652,
,5663,,5650.591797,,9474,0.002191101,
,4875,,4955.532227,,9475,0.016519431,
,5076,,5147.974121,,9476,0.014179299,
,3930,,4219.469238,,9477,0.073656295,
,6115,,5677.013672,,9478,0.071624911,
,5580,,6543.394043,,9479,0.172651262,
,4558,,5419.615234,,9480,0.189033619,
,7318,,7183.831055,,9481,0.0183341,
,5908,,6698.849609,,9482,0.133860801,
,5697,,5795.251465,,9483,0.017246176,
,7471,,7271.027832,,9484,0.026766453,
,4385,,4475.049316,,9485,0.020535762,
,6305,,6186.519531,,9486,0.01879151,
,5821,,5593.024902,,9487,0.03916425,
,4581,,4381.895996,,9488,0.043463,
,6371,,6111.514648,,9489,0.04072914,
,6606,,6261.516113,,9490,0.052147122,
,6257,,6005.43457,,9491,0.040205439,
,4744,,4693.080566,,9492,0.010733439,
,5004,,5059.622559,,9493,0.011115619,
,4766,,5783.935547,,9494,0.213582784,
,6190,,6173.532227,,9495,0.002660383,
,6374,,6055.408691,,9496,0.049982948,
,4068,,4683.306641,,9497,0.15125532,
,5338,,5846.682617,,9498,0.095294608,
,4887,,5478.40625,,9499,0.121016216,
,5669,,6454.679688,,9500,0.138592289,
,4869,,5588.651855,,9501,0.147802805,
,6163,,5869.475586,,9502,0.047626872,
,6788,,6492.966797,,9503,0.043463937,
,5687,,5223.202148,,9504,0.081554045,
,4939,,4842.447754,,9505,0.019548946,
,6152,,5860.85791,,9506,0.047324787,
,4741,,5052.990723,,9507,0.065806944,
,5876,,5181.834473,,9508,0.118135726,
,5592,,5960.490723,,9509,0.065896052,
,5490,,6179.964355,,9510,0.125676567,
,4589,,4964.125977,,9511,0.081744602,
,6136,,5823.173828,,9512,0.050982101,
,4906,,5786.209473,,9513,0.179414895,
,5914,,5606.340332,,9514,0.052022264,
,6088,,6020.470703,,9515,0.011092197,
,5062,,6023.331543,,9516,0.189911407,
,9103,,8993.189453,,9517,0.012063116,
,5900,,5732.066406,,9518,0.028463321,
,4347,,5241.571777,,9519,0.205790609,
,5935,,6509.595215,,9520,0.096814695,
,4162,,4108.316895,,9521,0.012898392,
,6066,,5876.097168,,9522,0.031306105,
,6923,,6868.539551,,9523,0.007866597,
,5254,,5477.466797,,9524,0.042532698,
,6525,,6345.58252,,9525,0.027496932,
,6867,,6600.026367,,9526,0.038877768,
,4676,,4904.713379,,9527,0.048912185,
,6438,,6309.812012,,9528,0.019911151,
,4525,,4548.881348,,9529,0.005277646,
,7639,,7353.250488,,9530,0.037406665,
,5504,,6278.933105,,9531,0.140794532,
,4642,,4518.697754,,9532,0.026562311,
,6557,,6018.95459,,9533,0.082056643,
,4196,,4206.273926,,9534,0.002448505,
,4254,,4503.300781,,9535,0.058603851,
,3977,,4295.319336,,9536,0.080040064,
,4705,,4600.086914,,9537,0.022298212,
,6643,,6669.6875,,9538,0.004017387,
,6863,,6467.611328,,9539,0.057611638,
,5323,,6319.174805,,9540,0.18714537,
,6001,,5730.44873,,9541,0.045084364,
,5291,,5515.805664,,9542,0.042488313,
,5119,,5034.037109,,9543,0.016597556,
,6467,,6327.762695,,9544,0.021530432,
,6088,,6526.828125,,9545,0.072080835,
,5773,,6166.962891,,9546,0.068242316,
,6240,,6441.578613,,9547,0.032304265,
,7098,,6834.642578,,9548,0.037103046,
,5699,,5588.07666,,9549,0.01946365,
,5558,,5893.976074,,9550,0.060449096,
,5863,,5613.22168,,9551,0.042602477,
,4935,,5080.649414,,9552,0.029513559,
,6177,,6062.812988,,9553,0.018485836,
,5031,,4772.436523,,9554,0.051394052,
,7458,,7023.258301,,9555,0.058291995,
,6992,,6887.572754,,9556,0.014935247,
,4314,,4361.549316,,9557,0.011022095,
,4085,,4172.426758,,9558,0.021401899,
,6334,,5850.932129,,9559,0.076265846,
,4467,,4813.446289,,9560,0.077556814,
,6394,,7545.366699,,9561,0.180069862,
,6131,,5684.984863,,9562,0.072747535,
,7276,,7217.879395,,9563,0.007987989,
,7271,,7985.886719,,9564,0.098320275,
,5147,,5554.131836,,9565,0.079100804,
,5507,,5398.056152,,9566,0.019782794,
,4447,,4606.416992,,9567,0.035848211,
,5838,,6434.76709,,9568,0.102221153,
,5672,,5876.13916,,9569,0.035990684,
,7586,,7267.522949,,9570,0.041982211,
,5650,,6122.918945,,9571,0.083702468,
,5646,,5461.416504,,9572,0.032692791,
,7763,,8570.125,,9573,0.103970759,
,4944,,5390.797363,,9574,0.090371635,
,6787,,6411.00293,,9575,0.055399598,
,4707,,4620.613281,,9576,0.018352819,
,7164,,7268.654297,,9577,0.014608361,
,6423,,6550.856934,,9578,0.019906108,
,6914,,6709.594727,,9579,0.029563968,
,7341,,7013.265625,,9580,0.044644377,
,6357,,6243.006836,,9581,0.017931912,
,4513,,5535.783691,,9582,0.226630554,
,4267,,4195.838867,,9583,0.016677088,
,5261,,5073.858887,,9584,0.035571396,
,5413,,5193.276367,,9585,0.040591841,
,7296,,7243.730469,,9586,0.007164135,
,4771,,4664.51709,,9587,0.022318782,
,4235,,4692.337402,,9588,0.107989942,
,4274,,4232.293457,,9589,0.009758199,
,4512,,5112.564453,,9590,0.133103824,
,4510,,4688.524902,,9591,0.039584236,
,7585,,7123.253906,,9592,0.060876215,
,6213,,7005.796387,,9593,0.127602831,
,8440,,7771.260742,,9594,0.079234509,
,5961,,6763.303223,,9595,0.134592052,
,4799,,4617.488281,,9596,0.037822821,
,5870,,5681.395508,,9597,0.032130237,
,4983,,4866.83252,,9598,0.023312759,
,4190,,4078.889893,,9599,0.026517925,
,5131,,5784.359375,,9600,0.12733568,
,5491,,5389.98877,,9601,0.01839578,
,4122,,4282.070313,,9602,0.038833167,
,7074,,6567.27002,,9603,0.071632737,
,3870,,4241.16748,,9604,0.09590891,
,6065,,5560.098145,,9605,0.083248451,
,8505,,8465.587891,,9606,0.004633993,
,5399,,4925.281738,,9607,0.087741853,
,6574,,6278.93457,,9608,0.044883698,
,5299,,5280.875977,,9609,0.003420272,
,6668,,6423.511719,,9610,0.036665909,
,5477,,6205.195801,,9611,0.132955231,
,6291,,6278.556641,,9612,0.001977962,
